destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length.1,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
80,78531497,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,148.5136594,0.165538676,6544291.417,22600000.0,78300000,4,78400000,11200000.0,29600000.0,78300000,4,98661,24665.25,48170.10142,96915,163,0,0,0,0,172,112,0.101869954,0.063668721,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,145413.0,0.0,145413,145413,78300000.0,0.0,78300000,78300000
80,62620,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,185675.503,111.7853721,10436.66667,16861.6956,39946,52,40516,20258.0,28050.92601,40093,423,62473,20824.33333,20151.18442,40421,161,0,0,0,0,72,92,47.90801661,63.87735548,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6130840,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.893293578,0.81554893,1532710.0,3063067.509,6127311,0,6130840,1532710.0,3063067.509,6127311,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0.81554893,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3529.0,0.0,3529,3529,6127311.0,0.0,6127311,6127311
80,30170,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,385581.7037,265.1640703,4310.0,10937.01559,29107,5,835,417.5,521.1376977,786,49,30080,7520.0,14395.49082,29107,5,0,0,0,0,72,112,99.43652635,165.7275439,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,47230,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,246178.2765,190.5568495,5903.75,13818.91548,39590,48,7156,3578.0,4815.39718,6983,173,47182,9436.4,17142.04233,39590,52,0,0,0,0,72,132,63.51894982,127.0378996,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,2002978,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.97769821,2.496283035,500744.5,999484.6655,1999971,3,2002978,500744.5,999484.6655,1999971,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.496283035,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
80,97722725,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,119.3478794,0.133029446,8143560.417,26500000.0,92000000,1,96400000,13800000.0,34600000.0,92000000,1,1373171,343292.75,686009.5945,1372307,4,0,0,0,0,172,112,0.081864275,0.051165172,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4310921.0,0.0,4310921,4310921,92000000.0,0.0,92000000,92000000
80,33269,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,349484.5051,210.4060837,5544.833333,10671.5374,26809,3,6012,3006.0,4246.883328,6009,3,33180,11060.0,13964.32107,26809,189,0,0,0,0,72,92,90.17403589,120.2320479,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,34047,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,341674.7437,234.9693071,4863.857143,12431.05677,33052,2,727,363.5,311.8340905,584,143,34002,8500.5,16372.1814,33052,2,0,0,0,0,72,112,88.11349018,146.855817,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,9781544,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.067000465,0.511166744,2445386.0,4889433.346,9779536,186,9781544,2445386.0,4889433.346,9779536,186,0,0.0,0.0,0,0,0,0,0,0,100,0,0.511166744,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2008.0,0.0,2008,2008,9779536.0,0.0,9779536,9779536
80,2120956,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.144565,2.3574275,530239.0,1059150.103,2118964,3,2120956,530239.0,1059150.103,2118964,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.3574275,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
80,5727932,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.237492345,0.872915391,1431983.0,2860597.657,5722878,1,5727932,1431983.0,2860597.657,5722878,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.872915391,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5054.0,0.0,5054,5054,5722878.0,0.0,5722878,5722878
80,3101875,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.737255692,1.289542615,1033958.333,1790308.049,3101228,246,3101875,1033958.333,1790308.049,3101228,246,0,0.0,0.0,0,0,0,0,0,0,80,0,1.289542615,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
80,7977033,8,6,56,11601,20,0,7.0,5.656854249,5755,0,1933.5,2166.985348,1461.320268,1.755038496,613617.9231,1709790.331,6028683,3,7946246,1135178.0,2271347.524,6028683,3,41091,8218.2,13214.79367,30477,13,0,0,0,0,172,132,1.002879141,0.752159355,0,5755,777.5333333,1622.210611,2631567.267,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1907069.0,0.0,1907069,1907069,6028683.0,0.0,6028683,6028683
80,10244667,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.342682295,0.390447049,3414889.0,5913893.514,10200000,3,10200000,3414889.0,5913893.514,10200000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.390447049,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1002.0,0.0,1002,1002,10200000.0,0.0,10200000,10200000
80,2033884,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.75010374,2.458350624,508471.0,1016272.109,2032879,1,2033884,508471.0,1016272.109,2032879,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.458350624,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
80,3397368,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.064292123,1.17738202,1132456.0,1960882.432,3396688,322,3397368,1132456.0,1960882.432,3396688,322,0,0.0,0.0,0,0,0,0,0,0,80,0,1.17738202,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
80,11780785,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.546519608,0.424419935,2945196.25,5888847.929,11800000,1,11800000,2945196.25,5888847.929,11800000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.424419935,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2317.0,0.0,2317,2317,11800000.0,0.0,11800000,11800000
80,111640,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,104201.0032,80.61626657,13955.0,39065.30908,110635,2,845,422.5,573.4635995,828,17,111515,22303.0,49380.28302,110635,2,0,0,0,0,72,132,26.87208886,53.74417771,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,6254817,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.837042714,0.639507119,2084939.0,3610356.019,6253819,3,6254817,2084939.0,3610356.019,6253819,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.639507119,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,998.0,0.0,998,998,6253819.0,0.0,6253819,6253819
80,6759970,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.550311614,0.591718602,2253323.333,3902003.639,6758969,3,6759970,2253323.333,3902003.639,6758969,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.591718602,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1001.0,0.0,1001,1001,6758969.0,0.0,6758969,6758969
80,2070742,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.4875605,2.414593416,517685.5,1034560.337,2069526,333,2070742,517685.5,1034560.337,2069526,333,0,0.0,0.0,0,0,0,0,0,0,100,0,2.414593416,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
80,80261217,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,145.2382662,0.149511812,7296474.273,22800000.0,76100000,6,80300000,11500000.0,28500000.0,76100000,6,33642,11214.0,18157.26929,32180,650,0,0,0,0,172,92,0.099674541,0.049837271,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4163695.0,0.0,4163695,4163695,76100000.0,0.0,76100000,76100000
80,8046824,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.728178968,0.621363161,2011706.0,4022078.11,8044823,1,8046824,2011706.0,4022078.11,8044823,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.621363161,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2001.0,0.0,2001,2001,8044823.0,0.0,8044823,8044823
80,11371798,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.638105249,0.439684208,2842949.5,5685235.019,11400000,1,11400000,2842949.5,5685235.019,11400000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.439684208,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,996.0,0.0,996,996,11400000.0,0.0,11400000,11400000
80,81810531,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,142.5611087,0.171127113,6293117.769,20100000.0,72900000,1,81700000,11700000.0,27200000.0,72900000,1,116892,23378.4,51728.6671,115911,3,0,0,0,0,172,132,0.097786922,0.073340191,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1004.0,0.0,1004,1004,40800000.0,45300000.0,72900000,8840768
80,100052,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,116209.571,79.95842162,14293.14286,30693.93734,82448,1,17029,8514.5,12039.90716,17028,1,99903,24975.75,39123.06851,82448,64,0,0,0,0,72,112,29.98440811,49.97401351,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,94177003,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1998.0254,123.7775638,0.148656249,7244384.846,24600000.0,88900000,1,94100000,13400000.0,33300000.0,88900000,1,60590,12118.0,18419.23244,42023,88,0,0,0,0,172,132,0.084946428,0.063709821,0,4380,777.5333333,1542.802222,2380238.695,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,3.0,0.0,3,3,47100000.0,59100000.0,88900000,5264947
80,8086787,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.709755185,0.618292531,2021696.75,4042734.193,8085798,4,8086787,2021696.75,4042734.193,8085798,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.618292531,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,989.0,0.0,989,989,8085798.0,0.0,8085798,8085798
80,8133532,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.950747596,0.491791266,2711177.333,4695160.769,8132682,358,8133532,2711177.333,4695160.769,8132682,358,0,0.0,0.0,0,0,0,0,0,0,80,0,0.491791266,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,850.0,0.0,850,850,8132682.0,0.0,8132682,8132682
80,932321,2,7,20,11601,20,0,10.0,14.14213562,4380,0,1657.285714,1561.969346,12464.59106,9.653327556,116540.125,327717.4045,927593,14,4016,4016.0,0.0,4016,4016,932144,155357.3333,378319.9845,927593,14,0,0,0,0,52,152,2.145183901,7.508143654,0,4380,1162.1,1504.079523,2262255.211,0,0,0,1,0,0,0,0,3,1291.222222,10.0,1657.285714,52,0,0,0,0,0,0,2,20,7,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,80587386,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,144.7248829,0.173724459,6199029.692,19400000.0,70000000,3,80100000,11400000.0,26100000.0,70000000,3,471077,94215.4,210054.7875,469972,3,0,0,0,0,172,132,0.099271119,0.074453339,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2018.0,0.0,2018,2018,40100000.0,42300000.0,70000000,10100000
80,517067,2,5,20,11601,20,0,10.0,14.14213562,8760,0,2320.2,3668.897,22474.84369,13.53789741,86177.83333,205426.1323,505406,61,11191,11191.0,0.0,11191,11191,517006,129251.5,250823.157,505406,191,0,0,0,0,52,112,3.867970689,9.669926721,0,8760,1452.625,3020.863308,9125615.125,0,0,0,1,0,0,0,0,2,1660.142857,10.0,2320.2,52,0,0,0,0,0,0,2,20,5,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,73711431,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,158.1437213,0.176363419,6142619.25,18500000.0,64600000,7,72700000,10400000.0,24100000.0,64600000,158,1078860,269715.0,522692.7279,1053556,62,0,0,0,0,172,112,0.108531335,0.067832084,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,676.0,0.0,676,676,36300000.0,40000000.0,64600000,8057764
80,2150988,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,13.9470792,2.3245132,537747.0,1074446.8,2149417,3,2150988,537747.0,1074446.8,2149417,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.3245132,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
80,71730466,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,162.5947892,0.195175088,5517728.154,19000000.0,68600000,1,71600000,10200000.0,25800000.0,68600000,1,131357,26271.4,58153.39472,130298,47,0,0,0,0,172,132,0.111528622,0.083646466,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2951986.0,0.0,2951986,2951986,68600000.0,0.0,68600000,68600000
80,81875086,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,142.4487053,0.158778459,6822923.833,20800000.0,72300000,4,80400000,11500000.0,27000000.0,72300000,95,1513292,378323.0,755914.7817,1512195,4,0,0,0,0,172,112,0.097709821,0.061068638,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,806.0,0.0,806,806,40200000.0,45500000.0,72300000,8038320
80,91346867,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,127.6781611,0.142314678,7612238.917,25000000.0,86900000,1,89600000,12800000.0,32700000.0,86900000,1,1704140,426035.0,851159.4964,1702774,14,0,0,0,0,172,112,0.087578264,0.054736415,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2744940.0,0.0,2744940,2744940,86900000.0,0.0,86900000,86900000
80,7744936,8,6,510,11632,510,0,63.75,180.3122292,5840,0,1938.666667,2550.37524,1567.734065,1.807632755,595764.3077,1524833.673,4999578,4,2745358,392194.0,1036836.443,2743518,4,7744888,1548977.6,2266058.395,5001695,50,0,0,0,0,264,200,1.032933003,0.774699752,0,5840,809.4666667,1802.858756,3250299.695,0,0,0,1,0,0,0,0,0,867.2857143,63.75,1938.666667,264,0,0,0,0,0,0,8,510,6,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,10930608,5,4,345,3525,345,0,69.0,154.2886904,3525,0,881.25,1762.5,354.0516685,0.823375973,1366326.0,2541084.892,5927499,4,5930677,1482669.25,2964901.182,5930021,4,10900000,3643520.667,3188543.718,5927499,653,0,0,0,0,168,136,0.457431096,0.365944877,0,3525,387.0,1107.898912,1227440.0,0,0,0,1,0,0,0,0,0,430.0,69.0,881.25,168,0,0,0,0,0,0,5,345,4,3525,29200,235,1,32,699.0,0.0,699,699,5927499.0,0.0,5927499,5927499
80,11480771,8,5,380,11632,380,0,47.5,134.3502884,7288,0,2326.4,3351.290617,1046.271196,1.132328134,956730.9167,2255308.205,6474936,48,6479794,925684.8571,2448215.174,6477715,199,11500000,2870180.75,3367518.346,6474936,127,0,0,0,0,264,168,0.696817313,0.435510821,0,7288,858.0,2180.744121,4755644.923,0,0,0,1,0,0,0,0,0,924.0,47.5,2326.4,264,0,0,0,0,0,0,8,380,5,11632,29200,235,1,32,961.0,0.0,961,961,6474936.0,0.0,6474936,6474936
80,55519,3,6,349,11595,349,0,116.3333333,201.4952439,2907,0,1932.5,1496.914126,215133.5579,162.1066662,6939.875,15446.98703,44218,33,10990,5495.0,6382.345807,10008,982,55477,11095.4,19107.03602,44218,37,0,0,0,0,104,200,54.0355554,108.0711108,0,2907,1194.4,1470.713523,2162998.267,0,0,0,1,0,0,0,0,2,1327.111111,116.3333333,1932.5,104,0,0,0,0,0,0,3,349,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,85090027,6,6,356,11595,338,0,59.33333333,136.5498688,10136,0,1932.5,4060.245892,140.4512423,0.141027103,7735457.0,25600000.0,84900000,3,84900000,17000000.0,38000000.0,84900000,3,85100000,17000000.0,37900000.0,84900000,63,0,0,0,0,164,200,0.070513551,0.070513551,0,10136,919.7692308,2798.095011,7829335.692,1,0,0,0,0,0,0,0,1,996.4166667,59.33333333,1932.5,164,0,0,0,0,0,0,6,356,6,11595,0,235,3,20,10968.0,0.0,10968,10968,84900000.0,0.0,84900000,84900000
80,1287,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3108.003108,429.0,310.0387073,787,249,1287,429.0,310.0387073,787,249,0,0.0,0.0,0,0,0,0,0,0,128,0,3108.003108,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,85512145,8,6,325,11595,319,0,40.625,112.5000794,4344,0,1932.5,1754.831473,139.395404,0.163719434,6577857.308,23700000.0,85300000,2,85300000,12200000.0,32200000.0,85300000,2,190539,38107.8,77430.86814,176198,49,0,0,0,0,252,200,0.093553962,0.070165472,0,4344,794.6666667,1425.128449,2030991.095,0,0,0,0,1,0,0,0,0,851.4285714,40.625,1932.5,252,0,0,0,0,0,0,8,325,6,11595,251,235,2,20,1936.0,0.0,1936,1936,85300000.0,0.0,85300000,85300000
80,103271602,10,8,2142,11595,355,0,214.2,181.7830208,5792,0,1449.375,2046.673464,133.0181747,0.174297674,6074800.118,24200000.0,99900000,46,103000000,11500000.0,33200000.0,99900000,46,103000000,14800000.0,37600000.0,99900000,48,0,0,0,0,304,264,0.096832041,0.077465633,0,5792,723.3157895,1432.622655,2052407.673,1,0,0,0,0,0,0,0,0,763.5,214.2,1449.375,304,0,0,0,0,0,0,10,2142,8,11595,0,235,7,20,9000.0,0.0,9000,9000,99900000.0,0.0,99900000,99900000
80,83419317,5,7,351,11595,339,0,70.2,150.2937124,8688,0,1656.428571,3174.60191,143.2042413,0.143851573,7583574.273,25100000.0,83300000,9,83400000,20800000.0,41700000.0,83300000,1992,83400000,13900000.0,34000000.0,83400000,44,0,0,0,0,144,232,0.059938156,0.083913418,0,8688,919.3846154,2394.462659,5733451.423,1,0,0,0,0,0,0,0,1,996.0,70.2,1656.428571,144,0,0,0,0,0,0,5,351,7,11595,0,235,2,20,10973.0,0.0,10973,10973,83300000.0,0.0,83300000,83300000
80,34748483,7,5,323,11595,323,0,46.14285714,122.0825248,7240,0,2319.0,3331.638186,342.9790014,0.345338817,3158953.0,10400000.0,34600000,1,34600000,5769003.167,14100000.0,34600000,1,149412,37353.0,64938.7353,134191,66,0,0,0,0,232,168,0.201447643,0.143891174,0,7240,916.7692308,2244.740711,5038860.859,0,0,0,0,1,0,0,0,0,993.1666667,46.14285714,2319.0,232,0,0,0,0,0,0,7,323,5,11595,274,235,1,32,991.0,0.0,991,991,34600000.0,0.0,34600000,34600000
80,85755665,8,6,358,11595,358,0,44.75,126.5721138,7240,0,1932.5,2695.639126,139.3843777,0.163254521,6596589.615,23700000.0,85600000,46,85600000,12200000.0,32400000.0,85600000,246,147429,29485.8,58761.43327,134130,64,0,0,0,0,264,200,0.093288298,0.069966223,0,7240,796.8666667,1877.363382,3524493.267,0,0,0,0,1,0,0,0,0,853.7857143,44.75,1932.5,264,0,0,0,0,0,0,8,358,6,11595,251,235,1,32,3494.0,0.0,3494,3494,85600000.0,0.0,85600000,85600000
80,84989263,8,4,375,11595,363,0,46.875,127.7625448,8688,0,2898.75,4095.56617,140.8413202,0.141194306,7726296.636,25600000.0,84800000,1,84900000,12100000.0,32100000.0,84800000,1,145550,48516.66667,72148.52123,131449,189,0,0,0,0,240,136,0.094129537,0.047064769,0,8688,920.7692308,2467.154675,6086852.192,0,0,0,0,1,0,0,0,0,997.5,46.875,2898.75,240,0,0,0,0,0,0,8,375,4,11595,251,235,3,20,3006.0,0.0,3006,3006,84800000.0,0.0,84800000,84800000
80,85910078,5,6,343,11595,331,0,68.6,146.7167339,7240,0,1932.5,3126.682571,138.9592499,0.128040857,8591007.8,27100000.0,85800000,6,85800000,21400000.0,42900000.0,85800000,6,85900000,17200000.0,38300000.0,85800000,85,0,0,0,0,144,200,0.058200389,0.069840467,0,7240,995.3333333,2325.930208,5409951.333,1,0,0,0,0,0,0,0,1,1085.818182,68.6,1932.5,144,0,0,0,0,0,0,5,343,6,11595,0,235,2,20,3001.0,0.0,3001,3001,85800000.0,0.0,85800000,85800000
80,55398,3,5,358,11595,358,0,119.3333333,206.6913964,7240,0,2319.0,3331.638186,215765.9121,144.4095455,7914.0,16847.74644,45197,4,9989,4994.5,7057.632783,9985,4,55348,13837.0,21417.61949,45197,46,0,0,0,0,104,168,54.15357955,90.25596592,0,7240,1328.111111,2634.893472,6942663.611,0,0,0,1,0,0,0,0,1,1494.125,119.3333333,2319.0,104,0,0,0,0,0,0,3,358,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,84526,3,6,312,11595,312,0,104.0,180.133284,4344,0,1932.5,1754.831473,140867.8986,106.4761139,10565.75,24839.32937,71206,49,12978,6489.0,7751.304535,11970,1008,84416,16883.2,30870.90172,71206,49,0,0,0,0,104,200,35.49203795,70.98407591,0,4344,1190.7,1623.582599,2636020.456,0,0,0,1,0,0,0,0,2,1323.0,104.0,1932.5,104,0,0,0,0,0,0,3,312,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0
